"","lat","lng","type","distance","site","state","latitude","longitude"
"13032",29.5329025,-95.2059336,"Social Locations",5406.21378600971,"1009634","Texas",29.49997,-95.24695
"13033",29.5484067,-95.2317216,"Social Locations",5590.08063514516,"1009634","Texas",29.49997,-95.24695
"13034",29.5092468,-95.1902313,"Social Locations",5591.28024646898,"1009634","Texas",29.49997,-95.24695
"13035",29.5318825,-95.2055951,"Social Locations",5354.37505685052,"1009634","Texas",29.49997,-95.24695
"13036",29.5459787,-95.2301819,"Social Locations",5373.04806720525,"1009634","Texas",29.49997,-95.24695
"13037",29.5438738,-95.2238572,"Social Locations",5374.94085940152,"1009634","Texas",29.49997,-95.24695
"13038",29.5309217,-95.203894,"Social Locations",5410.03848826731,"1009634","Texas",29.49997,-95.24695
"13039",29.5317975,-95.2046001,"Social Locations",5420.68135623524,"1009634","Texas",29.49997,-95.24695
"13040",29.5078702,-95.1916851,"Social Locations",5426.01799422972,"1009634","Texas",29.49997,-95.24695
"13041",29.5458935,-95.2275915,"Social Locations",5445.24229109172,"1009634","Texas",29.49997,-95.24695
"13042",29.5461386,-95.2280745,"Social Locations",5455.00600716192,"1009634","Texas",29.49997,-95.24695
"13043",29.5307172,-95.2029125,"Social Locations",5469.40507229106,"1009634","Texas",29.49997,-95.24695
"13044",29.5092165,-95.1891232,"Social Locations",5696.21432269486,"1009634","Texas",29.49997,-95.24695
"13045",29.5160473,-95.1904236,"Social Locations",5761.30488129701,"1009634","Texas",29.49997,-95.24695
"13046",29.50709,-95.187248,"Social Locations",5838.23028494488,"1009634","Texas",29.49997,-95.24695
"13047",29.5230223,-95.192814,"Social Locations",5838.67311779059,"1009634","Texas",29.49997,-95.24695
"13048",29.5519724,-95.2559515,"Social Locations",5854.17507329792,"1009634","Texas",29.49997,-95.24695
"13049",29.5095047,-95.187357,"Social Locations",5870.30172020632,"1009634","Texas",29.49997,-95.24695
"13050",29.5072734,-95.1858755,"Social Locations",5972.73947019906,"1009634","Texas",29.49997,-95.24695
"13051",29.5542487,-95.2578744,"Social Locations",6134.2323063473,"1009634","Texas",29.49997,-95.24695
"13052",29.5581459,-95.2617806,"Social Locations",6633.51479898199,"1009634","Texas",29.49997,-95.24695
"13053",29.5588231,-95.2721532,"Social Locations",6991.52422099831,"1009634","Texas",29.49997,-95.24695
"13054",29.5604655,-95.275088,"Social Locations",7264.91741412287,"1009634","Texas",29.49997,-95.24695
"13055",43.6053586,-108.2678807,"Social Locations",31232.4157378126,"1010657","Wyoming",43.7797,-108.5719
"13056",43.673224,-108.2050437,"Social Locations",31802.9443704425,"1010657","Wyoming",43.7797,-108.5719
"13057",43.9151369,-108.6363899,"Social Locations",15940.9603390801,"1010657","Wyoming",43.7797,-108.5719
"13058",43.9464411,-108.6821572,"Social Locations",20563.1130366221,"1010657","Wyoming",43.7797,-108.5719
"13059",43.6912652,-108.3105087,"Social Locations",23215.0693651325,"1010657","Wyoming",43.7797,-108.5719
"13060",43.8001888,-108.597297,"Social Locations",3060.60357749647,"1010657","Wyoming",43.7797,-108.5719
"13061",43.7076,-108.494,"Social Locations",10181.7088523155,"1010657","Wyoming",43.7797,-108.5719
"13062",44.0064,-108.474933,"Social Locations",26407.7841717858,"1010657","Wyoming",43.7797,-108.5719
"13063",43.6601434,-108.2214055,"Social Locations",31181.474549099,"1010657","Wyoming",43.7797,-108.5719
"13064",43.6467484,-108.2221602,"Social Locations",31795.512544906,"1010657","Wyoming",43.7797,-108.5719
"13065",43.7761802,-108.5725402,"Social Locations",395.186688615985,"1010657","Wyoming",43.7797,-108.5719
"13066",43.7749249,-108.5749099,"Social Locations",584.025370770062,"1010657","Wyoming",43.7797,-108.5719
"13067",43.8070936,-108.5683092,"Social Locations",3063.06193138907,"1010657","Wyoming",43.7797,-108.5719
"13068",43.8005146,-108.5973188,"Social Locations",3088.88011453095,"1010657","Wyoming",43.7797,-108.5719
"13069",43.7167133,-108.5185406,"Social Locations",8220.41694767957,"1010657","Wyoming",43.7797,-108.5719
"13070",43.7934019,-108.4653106,"Social Locations",8700.69653979096,"1010657","Wyoming",43.7797,-108.5719
"13071",43.8341292,-108.4904804,"Social Locations",8916.06780602139,"1010657","Wyoming",43.7797,-108.5719
"13072",43.7781709,-108.4430016,"Social Locations",10361.5161986165,"1010657","Wyoming",43.7797,-108.5719
"13073",43.7002718,-108.4679317,"Social Locations",12169.6063193775,"1010657","Wyoming",43.7797,-108.5719
"13074",43.7030397,-108.4359103,"Social Locations",13872.3503170413,"1010657","Wyoming",43.7797,-108.5719
"13075",43.6896121,-108.4329431,"Social Locations",15016.4255546776,"1010657","Wyoming",43.7797,-108.5719
"13076",43.9226,-108.605,"Social Locations",16127.9531902038,"1010657","Wyoming",43.7797,-108.5719
"13077",43.7163938,-108.3781574,"Social Locations",17099.6620518428,"1010657","Wyoming",43.7797,-108.5719
"13078",43.9465999,-108.67,"Social Locations",20178.7165046185,"1010657","Wyoming",43.7797,-108.5719
"13079",43.9467,-108.671,"Social Locations",20220.4105299544,"1010657","Wyoming",43.7797,-108.5719
"13080",42.4970039,-106.90635,"Social Locations",28452.0936179875,"1011122","Wyoming",42.742331,-107.003784
"13081",42.5364859,-106.7626906,"Social Locations",30246.7914085695,"1011122","Wyoming",42.742331,-107.003784
"13082",42.5271174,-106.777028,"Social Locations",30312.0610334799,"1011122","Wyoming",42.742331,-107.003784
"13083",42.5197751,-106.7757962,"Social Locations",31023.3765972512,"1011122","Wyoming",42.742331,-107.003784
"13084",42.5675716,-106.7032241,"Social Locations",31368.0108585001,"1011122","Wyoming",42.742331,-107.003784
"13085",42.5666099,-106.7024564,"Social Locations",31483.8909043883,"1011122","Wyoming",42.742331,-107.003784
"13086",42.5800034,-106.6878556,"Social Locations",31549.8407613631,"1011122","Wyoming",42.742331,-107.003784
"13087",42.6651601,-106.632354,"Social Locations",31575.9952133452,"1011122","Wyoming",42.742331,-107.003784
"13088",42.6833766,-106.6234201,"Social Locations",31795.8784273882,"1011122","Wyoming",42.742331,-107.003784
"13089",42.6759264,-106.6224991,"Social Locations",32052.4737175283,"1011122","Wyoming",42.742331,-107.003784
"13090",42.5609731,-106.7277189,"Social Locations",30306.034757167,"1011122","Wyoming",42.742331,-107.003784
"13091",42.5679443,-106.7187432,"Social Locations",30354.9508920723,"1011122","Wyoming",42.742331,-107.003784
"13092",42.5599102,-106.7248177,"Social Locations",30562.2350758377,"1011122","Wyoming",42.742331,-107.003784
"13093",42.5605379,-106.7238085,"Social Locations",30577.6583635647,"1011122","Wyoming",42.742331,-107.003784
"13094",42.5662332,-106.714319,"Social Locations",30755.588892184,"1011122","Wyoming",42.742331,-107.003784
"13095",42.5591611,-106.7217362,"Social Locations",30806.4767950207,"1011122","Wyoming",42.742331,-107.003784
"13096",42.5742988,-106.6973953,"Social Locations",31289.2980346461,"1011122","Wyoming",42.742331,-107.003784
"13097",42.7216911,-107.1682254,"Social Locations",13640.9561696186,"1011122","Wyoming",42.742331,-107.003784
"13098",42.6604036,-106.8100852,"Social Locations",18283.2897160267,"1011122","Wyoming",42.742331,-107.003784
"13099",42.5275737,-106.9712791,"Social Locations",24054.4247559287,"1011122","Wyoming",42.742331,-107.003784
"13100",42.4935382,-107.1318463,"Social Locations",29615.7598784174,"1011122","Wyoming",42.742331,-107.003784
"13101",42.5292699,-106.7803693,"Social Locations",29954.9235629124,"1011122","Wyoming",42.742331,-107.003784
"13102",42.5317028,-106.7633417,"Social Locations",30618.3107833572,"1011122","Wyoming",42.742331,-107.003784
"13103",42.5738878,-106.6931511,"Social Locations",31595.7084280692,"1011122","Wyoming",42.742331,-107.003784
"13104",42.5289058,-106.7771416,"Social Locations",30149.0674129622,"1011122","Wyoming",42.742331,-107.003784
"13105",42.5677521,-106.7166692,"Social Locations",30499.3361129149,"1011122","Wyoming",42.742331,-107.003784
"13106",42.6054732,-106.9626538,"Social Locations",15602.4131393324,"1011122","Wyoming",42.742331,-107.003784
"13107",42.855969,-106.812018,"Social Locations",20133.707017245,"1011122","Wyoming",42.742331,-107.003784
"13108",42.5458006,-107.0054824,"Social Locations",21878.1060724471,"1011122","Wyoming",42.742331,-107.003784
"13109",42.5618866,-106.8938136,"Social Locations",22012.545751641,"1011122","Wyoming",42.742331,-107.003784
"13110",42.5590663,-106.8550544,"Social Locations",23758.8626895538,"1011122","Wyoming",42.742331,-107.003784
"13111",42.7411634,-106.661367,"Social Locations",27994.6840476133,"1011122","Wyoming",42.742331,-107.003784
"13112",42.4937548,-107.1363711,"Social Locations",29726.6243270933,"1011122","Wyoming",42.742331,-107.003784
"13113",42.9507093,-106.7757911,"Social Locations",29737.8604412584,"1011122","Wyoming",42.742331,-107.003784
"13114",42.4932852,-107.1376745,"Social Locations",29814.4204195119,"1011122","Wyoming",42.742331,-107.003784
"13115",42.5312232,-106.7788696,"Social Locations",29858.4828441357,"1011122","Wyoming",42.742331,-107.003784
"13116",42.5325777,-106.7756667,"Social Locations",29902.9853004318,"1011122","Wyoming",42.742331,-107.003784
"13117",36.416355,-100.784625,"Social Locations",20879.8377597072,"1009947","Texas",36.4689,-100.5608
"13118",36.2271592,-100.6454123,"Social Locations",27959.3568562665,"1009947","Texas",36.4689,-100.5608
"13119",36.2202054,-100.6458941,"Social Locations",28716.7158374272,"1009947","Texas",36.4689,-100.5608
"13120",36.4509289,-100.541654,"Social Locations",2634.482321926,"1009947","Texas",36.4689,-100.5608
"13121",36.4557368,-100.5322043,"Social Locations",2949.81792706153,"1009947","Texas",36.4689,-100.5608
"13122",36.4334142,-100.4282766,"Social Locations",12506.565455333,"1009947","Texas",36.4689,-100.5608
"13123",36.407685,-100.8031903,"Social Locations",22752.0082910582,"1009947","Texas",36.4689,-100.5608
"13124",36.4000313,-100.8026505,"Social Locations",22976.9761933504,"1009947","Texas",36.4689,-100.5608
"13125",36.397275,-100.8061783,"Social Locations",23378.2873150999,"1009947","Texas",36.4689,-100.5608
"13126",36.39729,-100.8064558,"Social Locations",23401.0813491937,"1009947","Texas",36.4689,-100.5608
"13127",36.38994,-100.8032445,"Social Locations",23426.4028507101,"1009947","Texas",36.4689,-100.5608
"13128",36.3848051,-100.802471,"Social Locations",23583.8673971431,"1009947","Texas",36.4689,-100.5608
"13129",36.3761848,-100.8004263,"Social Locations",23816.8452038774,"1009947","Texas",36.4689,-100.5608
"13130",36.4689786,-100.8283004,"Social Locations",23946.8489006659,"1009947","Texas",36.4689,-100.5608
"13131",36.3747803,-100.8019003,"Social Locations",24003.9111366867,"1009947","Texas",36.4689,-100.5608
"13132",36.37331,-100.802143,"Social Locations",24095.4889528378,"1009947","Texas",36.4689,-100.5608
"13133",36.3773197,-100.8065977,"Social Locations",24262.7221802584,"1009947","Texas",36.4689,-100.5608
"13134",36.3648376,-100.801712,"Social Locations",24493.61388532,"1009947","Texas",36.4689,-100.5608
"13135",36.3895194,-100.819774,"Social Locations",24821.6352540994,"1009947","Texas",36.4689,-100.5608
"13136",36.3765818,-100.8130691,"Social Locations",24823.9234604392,"1009947","Texas",36.4689,-100.5608
"13137",36.4582311,-100.5400962,"Social Locations",2201.40276472488,"1009947","Texas",36.4689,-100.5608
"13138",36.453152,-100.5398988,"Social Locations",2564.16049791464,"1009947","Texas",36.4689,-100.5608
"13139",36.4466921,-100.3250123,"Social Locations",21255.1939062039,"1009947","Texas",36.4689,-100.5608
"13140",36.4442991,-100.3251377,"Social Locations",21277.010024485,"1009947","Texas",36.4689,-100.5608
"13141",36.4481824,-100.311938,"Social Locations",22400.3513605563,"1009947","Texas",36.4689,-100.5608
"13142",36.3974304,-100.7978896,"Social Locations",22675.7604764253,"1009947","Texas",36.4689,-100.5608
"13143",36.396924,-100.7976671,"Social Locations",22677.0218297621,"1009947","Texas",36.4689,-100.5608
"13144",36.3909026,-100.8020191,"Social Locations",23284.4093872104,"1009947","Texas",36.4689,-100.5608
"13145",36.3900537,-100.801768,"Social Locations",23299.0870337194,"1009947","Texas",36.4689,-100.5608
"13146",36.3833261,-100.8095254,"Social Locations",24229.5673057203,"1009947","Texas",36.4689,-100.5608
"13147",36.3839567,-100.8098719,"Social Locations",24230.5433448257,"1009947","Texas",36.4689,-100.5608
"13148",36.3950932,-100.8165391,"Social Locations",24333.8835124177,"1009947","Texas",36.4689,-100.5608
"13149",36.3959769,-100.8211626,"Social Locations",24691.4155292583,"1009947","Texas",36.4689,-100.5608
"13150",36.3790064,-100.8241181,"Social Locations",25621.1410122864,"1009947","Texas",36.4689,-100.5608
"13151",36.3784786,-100.8241603,"Social Locations",25647.696234992,"1009947","Texas",36.4689,-100.5608
"13152",36.4342026,-100.274497,"Social Locations",25925.1609722515,"1009947","Texas",36.4689,-100.5608
"13153",36.558388,-100.861853,"Social Locations",28718.0738433508,"1009947","Texas",36.4689,-100.5608
"13154",36.4490167,-100.5391801,"Social Locations",2940.4068787835,"1009947","Texas",36.4689,-100.5608
"13155",36.4489205,-100.5361782,"Social Locations",3131.4932375774,"1009947","Texas",36.4689,-100.5608
"13156",36.3950978,-100.801513,"Social Locations",23071.4192739871,"1009947","Texas",36.4689,-100.5608
"13157",36.3956036,-100.8024919,"Social Locations",23133.3817048737,"1009947","Texas",36.4689,-100.5608
"13158",36.3931212,-100.8031081,"Social Locations",23284.0417438935,"1009947","Texas",36.4689,-100.5608
"13159",36.3931159,-100.8031364,"Social Locations",23286.6186677723,"1009947","Texas",36.4689,-100.5608
"13160",36.3894005,-100.8032005,"Social Locations",23445.4231547853,"1009947","Texas",36.4689,-100.5608
"13161",36.3934479,-100.8152016,"Social Locations",24284.1268842543,"1009947","Texas",36.4689,-100.5608
"13162",36.4620983,-100.5499604,"Social Locations",1230.85142186193,"1009947","Texas",36.4689,-100.5608
"13163",36.4211049,-100.7903783,"Social Locations",21235.6964446861,"1009947","Texas",36.4689,-100.5608
"13164",36.4632783,-100.5505538,"Social Locations",1110.42234512753,"1009947","Texas",36.4689,-100.5608
"13165",36.4621121,-100.5499452,"Social Locations",1230.98090143908,"1009947","Texas",36.4689,-100.5608
"13166",36.4621166,-100.5496337,"Social Locations",1252.81062299486,"1009947","Texas",36.4689,-100.5608
"13167",36.4565631,-100.549313,"Social Locations",1715.71520878282,"1009947","Texas",36.4689,-100.5608
"13168",36.4552142,-100.5502081,"Social Locations",1794.51257812087,"1009947","Texas",36.4689,-100.5608
"13169",36.4553981,-100.5493457,"Social Locations",1819.53536515045,"1009947","Texas",36.4689,-100.5608
"13170",36.4597832,-100.5422163,"Social Locations",1948.83631220093,"1009947","Texas",36.4689,-100.5608
"13171",36.4556201,-100.5462204,"Social Locations",1972.10241846916,"1009947","Texas",36.4689,-100.5608
"13172",36.4556475,-100.54549,"Social Locations",2013.74393287483,"1009947","Texas",36.4689,-100.5608
"13173",36.4615787,-100.539655,"Social Locations",2060.99734301643,"1009947","Texas",36.4689,-100.5608
"13174",36.4594712,-100.5397653,"Social Locations",2155.9145308739,"1009947","Texas",36.4689,-100.5608
"13175",36.4553419,-100.5429326,"Social Locations",2199.27089561226,"1009947","Texas",36.4689,-100.5608
"13176",36.4554333,-100.5426052,"Social Locations",2213.7786672314,"1009947","Texas",36.4689,-100.5608
"13177",36.4629683,-100.5369193,"Social Locations",2237.55274449396,"1009947","Texas",36.4689,-100.5608
"13178",36.4616134,-100.536687,"Social Locations",2306.08167603499,"1009947","Texas",36.4689,-100.5608
"13179",36.4616075,-100.5366869,"Social Locations",2306.32123183786,"1009947","Texas",36.4689,-100.5608
"13180",36.4615897,-100.5366909,"Social Locations",2306.68459019552,"1009947","Texas",36.4689,-100.5608
"13181",36.4615749,-100.5366746,"Social Locations",2308.63167688748,"1009947","Texas",36.4689,-100.5608
"13182",36.4537224,-100.5389516,"Social Locations",2584.73742770916,"1009947","Texas",36.4689,-100.5608
"13183",36.4042071,-100.794506,"Social Locations",22134.5761576966,"1009947","Texas",36.4689,-100.5608
"13184",36.397678,-100.8032005,"Social Locations",23112.2777794018,"1009947","Texas",36.4689,-100.5608
"13185",36.4539799,-100.5390382,"Social Locations",2560.1841531048,"1009947","Texas",36.4689,-100.5608
"13186",36.3980243,-100.8023388,"Social Locations",23026.517850483,"1009947","Texas",36.4689,-100.5608
"13187",36.391507,-100.8030242,"Social Locations",23342.9690253523,"1009947","Texas",36.4689,-100.5608
"13188",36.3885751,-100.802303,"Social Locations",23406.0572880085,"1009947","Texas",36.4689,-100.5608
"13189",36.3912882,-100.8101212,"Social Locations",23943.6947180829,"1009947","Texas",36.4689,-100.5608
"13190",36.3702843,-100.8000712,"Social Locations",24081.1645120613,"1009947","Texas",36.4689,-100.5608
"13191",36.3898592,-100.8262985,"Social Locations",25355.3795942296,"1009947","Texas",36.4689,-100.5608
"13192",43.8654524,-108.9656641,"Social Locations",26366.1354752025,"1012688","Wyoming",43.9588,-108.6635
"13193",44.1594434,-108.8728279,"Social Locations",27915.7203395355,"1012688","Wyoming",43.9588,-108.6635
"13194",43.9464411,-108.6821572,"Social Locations",2031.84671663792,"1012688","Wyoming",43.9588,-108.6635
"13195",43.9151369,-108.6363899,"Social Locations",5324.25870666399,"1012688","Wyoming",43.9588,-108.6635
"13196",44.1518277,-108.8497868,"Social Locations",26150.1492908406,"1012688","Wyoming",43.9588,-108.6635
"13197",44.1557307,-108.8693027,"Social Locations",27416.1972780623,"1012688","Wyoming",43.9588,-108.6635
"13198",44.0986691,-108.9900287,"Social Locations",30421.145199521,"1012688","Wyoming",43.9588,-108.6635
"13199",44.0064,-108.474933,"Social Locations",16006.7077528833,"1012688","Wyoming",43.9588,-108.6635
"13200",43.8001888,-108.597297,"Social Locations",18438.290844258,"1012688","Wyoming",43.9588,-108.6635
"13201",44.146178,-108.471015,"Social Locations",25927.7116788303,"1012688","Wyoming",43.9588,-108.6635
"13202",44.1544988,-108.8755628,"Social Locations",27611.6155757911,"1012688","Wyoming",43.9588,-108.6635
"13203",44.1571766,-108.8715193,"Social Locations",27651.3019898443,"1012688","Wyoming",43.9588,-108.6635
"13204",43.7076,-108.494,"Social Locations",31100.0808649769,"1012688","Wyoming",43.9588,-108.6635
"13205",44.15367,-108.87244,"Social Locations",27385.7589735749,"1012688","Wyoming",43.9588,-108.6635
"13206",44.1579627,-108.8716201,"Social Locations",27726.0137587389,"1012688","Wyoming",43.9588,-108.6635
"13207",44.1581291,-108.8719684,"Social Locations",27757.5454060279,"1012688","Wyoming",43.9588,-108.6635
"13208",43.9465999,-108.67,"Social Locations",1454.58222203038,"1012688","Wyoming",43.9588,-108.6635
"13209",43.9467,-108.671,"Social Locations",1474.98495800021,"1012688","Wyoming",43.9588,-108.6635
"13210",44.0133685,-108.6700549,"Social Locations",6097.18377848905,"1012688","Wyoming",43.9588,-108.6635
"13211",44.0137419,-108.6700842,"Social Locations",6138.79815009031,"1012688","Wyoming",43.9588,-108.6635
"13212",43.9226,-108.605,"Social Locations",6182.81497455806,"1012688","Wyoming",43.9588,-108.6635
"13213",43.9950615,-108.7433595,"Social Locations",7564.41803962544,"1012688","Wyoming",43.9588,-108.6635
"13214",44.0100195,-108.5121994,"Social Locations",13393.1037697106,"1012688","Wyoming",43.9588,-108.6635
"13215",43.8005146,-108.5973188,"Social Locations",18403.0546558314,"1012688","Wyoming",43.9588,-108.6635
"13216",43.8070936,-108.5683092,"Social Locations",18534.6389018494,"1012688","Wyoming",43.9588,-108.6635
"13217",43.8341292,-108.4904804,"Social Locations",19627.3344182974,"1012688","Wyoming",43.9588,-108.6635
"13218",43.7761802,-108.5725402,"Social Locations",21600.0879054968,"1012688","Wyoming",43.9588,-108.6635
"13219",43.7749249,-108.5749099,"Social Locations",21668.5369187664,"1012688","Wyoming",43.9588,-108.6635
"13220",44.132269,-108.8352344,"Social Locations",23700.5996980178,"1012688","Wyoming",43.9588,-108.6635
"13221",43.7934019,-108.4653106,"Social Locations",24329.4285252776,"1012688","Wyoming",43.9588,-108.6635
"13222",44.1583723,-108.8706657,"Social Locations",27716.7341089615,"1012688","Wyoming",43.9588,-108.6635
"13223",44.1600623,-108.873957,"Social Locations",28024.9899232655,"1012688","Wyoming",43.9588,-108.6635
"13224",44.8398803,-108.3876145,"Social Locations",13448.1639541424,"1012643","Wyoming",44.7953,-108.5459
"13225",44.8364289,-108.3812625,"Social Locations",13783.6020701267,"1012643","Wyoming",44.7953,-108.5459
"13226",44.8412616,-108.3833946,"Social Locations",13814.4837209721,"1012643","Wyoming",44.7953,-108.5459
"13227",44.9623534,-108.2626779,"Social Locations",29067.7565834443,"1012643","Wyoming",44.7953,-108.5459
"13228",44.9633789,-108.261942,"Social Locations",29185.2951085316,"1012643","Wyoming",44.7953,-108.5459
"13229",44.9657728,-108.2625252,"Social Locations",29321.4113158495,"1012643","Wyoming",44.7953,-108.5459
"13230",44.8246047,-108.4078805,"Social Locations",11377.83169438,"1012643","Wyoming",44.7953,-108.5459
"13231",44.8066176,-108.4016621,"Social Locations",11462.4723510813,"1012643","Wyoming",44.7953,-108.5459
"13232",44.8066633,-108.4016442,"Social Locations",11464.4333847396,"1012643","Wyoming",44.7953,-108.5459
"13233",44.8372198,-108.3968946,"Social Locations",12658.0440583526,"1012643","Wyoming",44.7953,-108.5459
"13234",44.8363171,-108.3918602,"Social Locations",12992.8525122491,"1012643","Wyoming",44.7953,-108.5459
"13235",44.837416,-108.3895617,"Social Locations",13205.7586758059,"1012643","Wyoming",44.7953,-108.5459
"13236",44.8382108,-108.3857644,"Social Locations",13517.4355769742,"1012643","Wyoming",44.7953,-108.5459
"13237",44.8369618,-108.3815171,"Social Locations",13784.4291505239,"1012643","Wyoming",44.7953,-108.5459
"13238",44.7496128,-108.741996,"Social Locations",16310.0491936243,"1012643","Wyoming",44.7953,-108.5459
"13239",44.7598381,-108.7476272,"Social Locations",16421.9617021471,"1012643","Wyoming",44.7953,-108.5459
"13240",44.7548051,-108.7472568,"Social Locations",16538.07661757,"1012643","Wyoming",44.7953,-108.5459
"13241",44.7546742,-108.7488017,"Social Locations",16659.5372228703,"1012643","Wyoming",44.7953,-108.5459
"13242",44.7545427,-108.7493553,"Social Locations",16705.6332892328,"1012643","Wyoming",44.7953,-108.5459
"13243",44.7543722,-108.7550025,"Social Locations",17140.6075031817,"1012643","Wyoming",44.7953,-108.5459
"13244",44.7524296,-108.7564178,"Social Locations",17307.0980664739,"1012643","Wyoming",44.7953,-108.5459
"13245",44.7538408,-108.7573524,"Social Locations",17335.4240379319,"1012643","Wyoming",44.7953,-108.5459
"13246",44.8537192,-108.2678008,"Social Locations",22900.2385138528,"1012643","Wyoming",44.7953,-108.5459
"13247",44.8007429,-108.5070511,"Social Locations",3127.98650224835,"1012643","Wyoming",44.7953,-108.5459
"13248",44.7959853,-108.5004486,"Social Locations",3591.244482273,"1012643","Wyoming",44.7953,-108.5459
"13249",44.8832712,-108.4668621,"Social Locations",11611.400305974,"1012643","Wyoming",44.7953,-108.5459
"13250",44.8392,-108.402,"Social Locations",12369.4225474615,"1012643","Wyoming",44.7953,-108.5459
"13251",44.8342269,-108.3858471,"Social Locations",13361.3912325538,"1012643","Wyoming",44.7953,-108.5459
"13252",44.756848,-108.7407977,"Social Locations",15984.9341688633,"1012643","Wyoming",44.7953,-108.5459
"13253",44.7583094,-108.744098,"Social Locations",16194.0356845406,"1012643","Wyoming",44.7953,-108.5459
"13254",44.7598031,-108.7449822,"Social Locations",16220.1144045442,"1012643","Wyoming",44.7953,-108.5459
"13255",44.7641246,-108.7543305,"Social Locations",16831.181148335,"1012643","Wyoming",44.7953,-108.5459
"13256",44.748031,-108.7487828,"Social Locations",16874.7616911507,"1012643","Wyoming",44.7953,-108.5459
"13257",44.7539099,-108.7571577,"Social Locations",17318.536197156,"1012643","Wyoming",44.7953,-108.5459
"13258",44.7652153,-108.7627699,"Social Locations",17460.3932955813,"1012643","Wyoming",44.7953,-108.5459
"13259",44.755153,-108.7626546,"Social Locations",17702.0233712997,"1012643","Wyoming",44.7953,-108.5459
"13260",44.7548775,-108.7626635,"Social Locations",17710.510689428,"1012643","Wyoming",44.7953,-108.5459
"13261",44.7592461,-108.7693158,"Social Locations",18104.8092852762,"1012643","Wyoming",44.7953,-108.5459
"13262",44.8541967,-108.7605588,"Social Locations",18172.3536359706,"1012643","Wyoming",44.7953,-108.5459
"13263",44.8906491,-108.5965811,"Social Locations",11343.0005678937,"1012643","Wyoming",44.7953,-108.5459
"13264",44.7389413,-108.6781253,"Social Locations",12188.9121390572,"1012643","Wyoming",44.7953,-108.5459
"13265",44.838829,-108.3875274,"Social Locations",13411.9380161336,"1012643","Wyoming",44.7953,-108.5459
"13266",44.7593305,-108.7510791,"Social Locations",16700.3872908701,"1012643","Wyoming",44.7953,-108.5459
"13267",44.7536245,-108.7570053,"Social Locations",17315.4521883444,"1012643","Wyoming",44.7953,-108.5459
"13268",44.970711,-108.6173806,"Social Locations",20324.3241499903,"1012643","Wyoming",44.7953,-108.5459
"13269",44.9707549,-108.617299,"Social Locations",20327.2346502582,"1012643","Wyoming",44.7953,-108.5459
"13270",44.7920137,-108.5098143,"Social Locations",2874.06619770184,"1012643","Wyoming",44.7953,-108.5459
"13271",44.8798843,-108.4627703,"Social Locations",11476.9059973019,"1012643","Wyoming",44.7953,-108.5459
"13272",44.8383785,-108.3917357,"Social Locations",13084.2046059127,"1012643","Wyoming",44.7953,-108.5459
"13273",44.7566167,-108.7472227,"Social Locations",16481.4074335821,"1012643","Wyoming",44.7953,-108.5459
"13274",44.75455,-108.749048,"Social Locations",16682.0415160191,"1012643","Wyoming",44.7953,-108.5459
"13275",44.7540897,-108.7500478,"Social Locations",16772.0903309504,"1012643","Wyoming",44.7953,-108.5459
"13276",44.7513525,-108.7601864,"Social Locations",17626.6099366537,"1012643","Wyoming",44.7953,-108.5459
"13277",44.6956406,-108.8692607,"Social Locations",27869.3506683259,"1012643","Wyoming",44.7953,-108.5459
"13278",44.686179,-108.892137,"Social Locations",29950.8815118738,"1012643","Wyoming",44.7953,-108.5459
"13279",44.7960831,-108.5035964,"Social Locations",3342.90761357128,"1012643","Wyoming",44.7953,-108.5459
"13280",44.8634056,-108.4757354,"Social Locations",9389.56615051082,"1012643","Wyoming",44.7953,-108.5459
"13281",44.8418033,-108.4404241,"Social Locations",9806.46330847526,"1012643","Wyoming",44.7953,-108.5459
"13282",44.8836702,-108.4684501,"Social Locations",11582.223517747,"1012643","Wyoming",44.7953,-108.5459
"13283",44.8377353,-108.3974238,"Social Locations",12640.4921175721,"1012643","Wyoming",44.7953,-108.5459
"13284",44.8377923,-108.390103,"Social Locations",13180.744720764,"1012643","Wyoming",44.7953,-108.5459
"13285",44.8399992,-108.3724506,"Social Locations",14572.2716491508,"1012643","Wyoming",44.7953,-108.5459
"13286",44.7546457,-108.7574125,"Social Locations",17316.2567898601,"1012643","Wyoming",44.7953,-108.5459
"13287",44.7530479,-108.7569734,"Social Locations",17330.4138025186,"1012643","Wyoming",44.7953,-108.5459
"13288",44.7522735,-108.7573318,"Social Locations",17381.3400581304,"1012643","Wyoming",44.7953,-108.5459
"13289",44.753492,-108.7580113,"Social Locations",17396.0155879499,"1012643","Wyoming",44.7953,-108.5459
"13290",44.7958221,-108.5102669,"Social Locations",2815.44129634664,"1012643","Wyoming",44.7953,-108.5459
"13291",44.7822205,-108.5149205,"Social Locations",2847.857060456,"1012643","Wyoming",44.7953,-108.5459
"13292",44.7983286,-108.5068611,"Social Locations",3102.19048424942,"1012643","Wyoming",44.7953,-108.5459
"13293",44.7978698,-108.5067364,"Social Locations",3106.87681795776,"1012643","Wyoming",44.7953,-108.5459
"13294",44.795311,-108.505641,"Social Locations",3180.27922088442,"1012643","Wyoming",44.7953,-108.5459
"13295",44.773444,-108.5724804,"Social Locations",3214.03573272057,"1012643","Wyoming",44.7953,-108.5459
